time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
647,789,24.40715,0.0180065,-0.0003307912,-0.0001775185,-2.75925121460362,24.4130371633721,0.0181749254306527,-0.0002183544956517,-0.003195333,0.000170372843238876,0.0001124367043483,16.7571504185423,0.02053705263385,-0.0003307912,-0.000177503427381237,19.6195072937687,0.0164934409790491,0.000513350678395437,-0.00319506169286227,-0.00309676898525252,0.000844141878395437
648,792,24.51625,0.01796935,-0.0003502507,-0.0001787838,-2.7887185487863,24.4991968893884,0.0181451993537185,-0.000233171399423481,-0.0032181084,0.000169876479125484,0.000117079300576519,16.866250469234,0.0206487678002168,-0.0003502507,-0.000178770954336019,19.7056675894106,0.0165080411163202,0.000506420486235603,-0.00321787717804834,-0.00314621861631343,0.000856671186235603
649,794,24.58899,0.0179434,-0.0003633003,-0.0001796274,-2.78739063456398,24.5854649333032,0.0181141145830641,-0.000248099654154486,-0.0032332932,0.000169433914037753,0.000115200645845514,16.9389905048507,0.0207226472338625,-0.0003633003,-0.000179612306211197,19.7919361967626,0.016521744084816,0.000499399849790603,-0.00323302151180155,-0.00316442686885895,0.000862700149790603
650,796,24.66172,0.0179165,-0.0003764113,-0.000180471,-2.7857901402672,24.6718412091126,0.0180816564317793,-0.000263139660164934,-0.003248478,0.000168966157468892,0.000113271639835066,17.0117205419469,0.0207960463770017,-0.0003764113,-0.0001804536580471,19.8783130298852,0.0165345409444101,0.000492288371889929,-0.0032481658448478,-0.00318248735122002,0.000868699671889929
651,799,24.77082,0.01787435,-0.0003961929,-0.0001817364,-2.81523938045748,24.7583256291651,0.0180478071072931,-0.000278292819697266,-0.0032712552,0.000168506912794167,0.000117900080302734,17.1208206004057,0.0209052256057078,-0.0003961929,-0.000181721184763572,19.9647980009926,0.016546422848119,0.000485085723713579,-0.00327098132574429,-0.00323203879109559,0.000881278623713579
652,801,24.84355,0.01784505,-0.0004094573,-0.00018258,-2.81340343701124,24.8449181040567,0.0180125517550976,-0.000293559510074382,-0.00328644,0.00016806192123387,0.000115897789925618,17.1935506412814,0.0209773982574742,-0.0004094573,-0.000182615496484351,20.0513910202599,0.0165573795062523,0.000477791519980869,-0.00328707893671832,-0.00324985480799198,0.000887248819980869
653,803,24.91629,0.01781479,-0.0004227831,-0.0001834235,-2.81123592996216,24.9316185427117,0.0179758790753271,-0.000308939277929578,-0.003301623,0.000167569709543166,0.000113843822070422,17.2662906837017,0.0210490806186475,-0.0004227831,-0.000183409387231451,20.1380919959311,0.0165673991071391,0.000470405314498169,-0.00330136897016611,-0.00326753208577026,0.000893188414498169
654,806,25.02539,0.01776757,-0.0004428868,-0.0001846889,-2.84061787999906,25.0184268527589,0.017937775667833,-0.00032443282286597,-0.0033244002,0.000167121765241472,0.00011845397713403,17.3753907502688,0.0211556539092386,-0.0004428868,-0.000184674164192582,20.2249008348018,0.0165764694236269,0.000462926702494466,-0.00332413495546648,-0.00331717367486155,0.000905813502494466
655,808,25.09812,0.01773486,-0.0004563659,-0.0001855325,-2.83827412568399,25.1053429411217,0.0178982311145576,-0.000340039953960798,-0.003339585,0.000166667401456239,0.000116325946039202,17.4481207966321,0.0212260590138148,-0.0004563659,-0.000185566537595067,20.3118174429722,0.0165845769657692,0.00045535521722846,-0.0033401976767112,-0.00333458811273572,0.000911721117228461
656,811,25.20722,0.01768396,-0.0004766997,-0.0001867979,-2.86761562318258,25.1923667145715,0.0178572375041609,-0.000355759731048788,-0.0033623622,0.000166196928033276,0.000120939968951212,17.5572208692029,0.0213307125668837,-0.0004766997,-0.000186831662215673,20.3988417266146,0.0165917075749043,0.000447690340261412,-0.00336296991988212,-0.00338440469458948,0.000924390040261412
657,813,25.27996,0.0176488,-0.0004903323,-0.0001876414,-2.86502070442092,25.2794980802832,0.01781478310451,-0.000371592405614559,-0.0033775452,0.000165756590408603,0.000118739894385441,17.6299609196285,0.0213998419446921,-0.0004903323,-0.000187627143027038,20.485973592719,0.0165978479448775,0.000439931608476467,-0.00337728857448668,-0.00340159821584266,0.000930263908476467
658,815,25.35269,0.01761264,-0.0005040262,-0.000188485,-2.86217548855121,25.3667369462612,0.0177708559263435,-0.000387537929067604,-0.00339273,0.000165295934892546,0.000116488270932397,17.7026909717122,0.0214684402667439,-0.0005040262,-0.000188468494411918,20.5732129496481,0.0166029851718701,0.000432078545110846,-0.00339243289941453,-0.00341863625356119,0.000936104745110846
659,818,25.46179,0.01755652,-0.0005246821,-0.0001897504,-2.89154209138467,25.4540832214719,0.0177254401203513,-0.000403597292185651,-0.0034155072,0.000164876488543403,0.000121084807814349,17.8117910529892,0.0215703378808385,-0.0005246821,-0.000189785452745343,20.6605597073336,0.0166071077210634,0.000424130743848797,-0.00341613814941617,-0.00346853162521204,0.000948812843848797
660,820,25.53453,0.01751786,-0.0005385294,-0.000190594,-2.88845419676248,25.5415368158063,0.0176785220407469,-0.000419770453067462,-0.003430692,0.000164435393579444,0.000118758946932538,17.8845311093032,0.0216376097108692,-0.0005385294,-0.000190577371703453,20.7480137771992,0.0166102041815266,0.000416087749813511,-0.00343039269066216,-0.00348533527181834,0.000954617149813511
661,823,25.64363,0.01745796,-0.0005594154,-0.0001918593,-2.91778757694321,25.6290976397178,0.0176300906467972,-0.000436056580468471,-0.0034534674,0.000164000994147252,0.000123358819531529,17.9936311970168,0.0217374875867901,-0.0005594154,-0.000191842147971298,20.8355750716953,0.0166122632893976,0.00040794906600932,-0.00345315866348337,-0.00353539640892518,0.00096736446600932
