time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
597,675,20.26132,0.01798825,0.00030637,-0.0001294341,-2.28677085921168,20.2450761845453,0.0186476219738311,0.000427563439584261,-0.000978011623736777,0.000664348560548889,0.000121193439584261,12.6113203590244,0.0156445195366648,0.00030637,-0.00012942259487527,15.4515208723058,0.0151384074744753,0.000784240502944021,-0.000280496291676474,-0.00137626425607852,0.000477870502944021
598,677,20.33405,0.01801019,0.0002969097,-0.0001302777,-2.29197061536832,20.325709641209,0.018674219092488,0.00041773839131014,-0.000987024061197418,0.000666505396609245,0.00012082869131014,12.6840503371943,0.0157388308283721,0.0002969097,-0.000130302524408741,15.5321548512697,0.015188487695301,0.000781399778281622,-0.000287645385941805,-0.00139597295323158,0.000484490078281622
599,679,20.40679,0.01803144,0.0002873881,-0.0001311213,-2.29708073468616,20.4064557110548,0.0187000155620484,0.000407823257769801,-0.000996058334164146,0.000668671605102473,0.000120435157769801,12.7567903159141,0.0158329210652633,0.0002873881,-0.000131110800103433,15.6129014532704,0.0152381293349169,0.000778487347425184,-0.000294836124894231,-0.00141560404763884,0.000491099247425184
600,681,20.47952,0.01805199,0.0002778051,-0.0001319649,-2.30208431440633,20.4873143054564,0.0187250004143228,0.000397817346904638,-0.00100517213319598,0.000670845090573942,0.000120012246904638,12.829520295197,0.0159267810123357,0.0002778051,-0.000131954902711978,15.6937605867495,0.0152873246253474,0.000775502826667018,-0.000302064202214808,-0.00143515691269708,0.000497697726667018
601,683,20.55225,0.01807185,0.0002681608,-0.0001328084,-2.30694968910685,20.5682853375891,0.0187491622976842,0.000387720114084005,-0.00101431710114518,0.000673012224426772,0.000119559314084005,12.9022502750566,0.0160204199045865,0.0002681608,-0.000132832778414051,15.7747321625564,0.0153360662627871,0.000772445837510483,-0.000309330774285572,-0.00145464064889893,0.000504285037510483
602,686,20.66136,0.01810031,0.0002535793,-0.0001340738,-2.32979215772266,20.6493687228693,0.0187724906923858,0.000377531465316148,-0.0010234504332711,0.000675221410402726,0.000123952165316148,13.0113602459569,0.0161604283757899,0.0002535793,-0.000134061034925894,15.8558160946009,0.0153843471062067,0.000769315987264847,-0.0003166375730398,-0.0014973763598811,0.000515736687264847
603,688,20.73409,0.0181184,0.0002437815,-0.0001349174,-2.33466527092927,20.7305643790111,0.0187949762091385,0.000367251702310059,-0.0010325361442939,0.000677435670198784,0.000123470202310059,13.0840902273175,0.0162534715434719,0.0002437815,-0.000134907887025166,15.9370122999447,0.0154321599554956,0.000766112863153337,-0.000323986479926493,-0.00151680117893068,0.000522331363153337
604,690,20.80682,0.01813577,0.0002339224,-0.000135761,-2.33944280574763,20.8118722256698,0.0188166098089225,0.000356881131213175,-0.00104164187513374,0.00067965796155155,0.000122958731213175,13.1568202093028,0.0163462636563202,0.0002339224,-0.000135789325134639,16.0183206983035,0.0154794975848143,0.000762836053517821,-0.000331373344214086,-0.00153613510367493,0.000528913653517821
605,692,20.87956,0.01815242,0.000224002,-0.0001366046,-2.34410292975142,20.8932921837492,0.0188373797500193,0.000346419075569755,-0.00105082295321911,0.00068188369623631,0.000122417075569755,13.2295601919266,0.0164388047143306,0.000224002,-0.000136593342667278,16.0997412110661,0.0155263531725065,0.00075948520850469,-0.000338793995194024,-0.00155537780220472,0.00053548320850469
606,695,20.98866,0.01817604,0.0002090063,-0.00013787,-2.36714521088441,20.9748241745116,0.0188572745957378,0.000335865071347871,-0.00106002256770531,0.000684126355530091,0.000126858771347871,13.3386601670899,0.0165771418166409,0.0002090063,-0.000137858121746618,16.1812737600378,0.0155727195043811,0.000756059977830691,-0.000346250512935227,-0.00159854643538764,0.000547053677830691
607,697,21.06139,0.01819088,0.0001989325,-0.0001387136,-2.37175640139836,21.0564681186261,0.0188762844790233,0.000325219187572542,-0.00106919044482975,0.000686383587621127,0.000126286687572542,13.4113901513711,0.0166690463850375,0.0001989325,-0.000138737620943191,16.2629182661173,0.0156185886159038,0.000752559987331332,-0.00035374586570567,-0.00161771936129352,0.000553627487331332
608,699,21.13413,0.01820498,0.0001887973,-0.0001395571,-2.3762639846057,21.1382239353572,0.0188944003785517,0.000314481626642536,-0.00107838518662246,0.000688647442327466,0.000125684326642536,13.4841301363399,0.0167606806635802,0.0001887973,-0.000139543577318407,16.3446746481648,0.0156639518890096,0.000748984847606361,-0.000361278029435923,-0.00163679183217843,0.000560187547606361
